Gene_ID,Uniprot_ID,Concentration_µM,SRC_pKapp_sign,HCK_pKapp_sign,SRC_Kapp_sign,HCK_Kapp_sign,delta_pKapp,SRC_Complexome,HCK_Complexome,delta_complexome,log_Concentration_µM,log_SRC_Complexome,log_HCK_Complexome,log_delta_complexome,ratio_log_intra
NDUA5,Q9CPP6,0.384210456068084,,,,,,,,,-0.41543082023726063,,,,
DPM3,Q9D1Q4,0.113946628438556,,,,,,,,,-0.9432985206125493,,,,
SRRT,Q99MR6,0.718434957747463,,,,,,,,,-0.14361254384151254,,,,
SNP23,O09044,0.169330785202815,,,,,,,,,-0.7712640777547376,,,,
UBE2C,Q9D1C1,0.293905348817602,,,,,,,,,-0.5317925100797141,,,,
DNJA2,Q9QYJ0,0.722828662736516,,,,,,,,,-0.14096463444329072,,,,
PTH2,Q8R2Y8,0.515824726159923,,,,,,,,,-0.28749784370751397,,,,
FAKD4,Q91YM4,0.101009987086682,,,,,,,,,-0.9956356844133172,,,,
PLOD3,Q9R0E1,0.457826095220731,,,,,,,,,-0.3392994569926657,,,,
CPSF7,Q8BTV2,,,,,,,,,,,,,,
DNMBP,Q6TXD4,,,,,,,,,,,,,,
SPC24,Q9D083,,,,,,,,,,,,,,
VAPA,Q9WV55,0.736933900944371,,,,,,,,,-0.13257146430171987,,,,
GNAI2,P08752,0.873100890796678,,,,,,,,,-0.05893556868321975,,,,
RGS10,Q9CQE5,0.1561732676369,,,,,,,,,-0.8063933027977097,,,,
PP1A,P62137,0.499122194855015,4.06757599582794,,85.59019270241565,,,0.0003087018843217493,,,-0.30179311759382205,-3.510460719568633,,,
NB5R1,Q9DB73,0.110827399982532,,,,,,,,,-0.9553528552202845,,,,
LAMP1,P11438,0.853029327784172,,,,,,,,,-0.06903603720776672,,,,
NDUA2,Q9CQ75,0.293306897975783,,,,,,,,,-0.5326777231851771,,,,
NOL3,Q9D1X0,,,,,,,,,,,,,,
RAP2B,P61226,,,,,,,,,,,,,,
SNG2,O55101,0.120418213163161,,,,,,,,,-0.9193078214000607,,,,
SCMC1,Q8BMD8,0.0539739057226249,,,,,,,,,-1.2678161538745687,,,,
OFUT1,Q91ZW2,0.144903716163823,,,,,,,,,-0.8389204765802606,,,,
M2OM,Q9CR62,0.595413630469001,,,,,,,,,-0.225181227516444,,,,
RBM14,Q8C2Q3,0.696158286163734,,,,,,,,,-0.1572920032172819,,,,
EXOS2,Q8VBV3,0.0607026822123068,,,,,,,,,-1.216792118739104,,,,
IMPA1,O55023,0.766522041418524,,,,,,,,,-0.11547535244847316,,,,
RIR1,P07742,1.06490238660185,,,,,,,,,0.027309800354029006,,,,
ARHG2,Q60875,2.84000091990138,,,,,,,,,0.4533184807188787,,,,
GRSF1,Q8C5Q4,0.0848883720771631,,,,,,,,,-1.0711517948982885,,,,
EMC8,O70378,0.516832463493936,,,,,,,,,-0.2866502150720218,,,,
PUR1,Q8CIH9,0.674101061070563,,,,,,,,,-0.17127498925828957,,,,
CKAP5,A2AGT5,0.277851552766674,,,,,,,,,-0.5561871718276252,,,,
ODPA,P35486,0.549860532450999,,,,,,,,,-0.2597474517199797,,,,
KLC2,O88448,0.125843487900923,,,,,,,,,-0.9001692532333694,,,,
RB27A,Q9ERI2,,,,,,,,,,,,,,
RM53,Q9D1H8,0.197804138188356,,,,,,,,,-0.7037646269270662,,,,
PCNP,Q6P8I4,1.04136829294374,,,,,,,,,0.0176043503617563,,,,
PHS,P61458,,,,,,,,,,,,,,
VPS29,Q9QZ88,0.567209672519695,,,,,,,,,-0.2462563718198552,,,,
KISHA,Q9CR64,0.947561183380185,,,,,,,,,-0.02339273835564215,,,,
NDKB,Q01768,7.05693832805116,,,,,,,,,0.8486163220672495,,,,
RS27L,Q6ZWY3,1.72166422994113,,,,,,,,,0.23594845646577167,,,,
PPT1,O88531,0.434265627646814,,,,,,,,,-0.36224454391447297,,,,
MGST1,Q91VS7,,,,,,,,,,,,,,
GRWD1,Q810D6,0.227581348369105,,,,,,,,,-0.6428633338072861,,,,
H10,P10922,0.016780341085222,,,,,,,,,-1.7751992157406757,,,,
SUMO2,P61957,0.702539635204225,,,,,,,,,-0.15332916912407568,,,,
ADAS,Q8C0I1,0.718606489202662,,,,,,,,,-0.14350886532204093,,,,
COPZ1,P61924,0.198833928371544,,,,,,,,,-0.701509507024661,,,,
SNR40,Q6PE01,0.466031819195039,,,,,,,,,-0.33158443002876026,,,,
ACPM,Q9CR21,0.585083399630289,,,,,,,,,-0.23278222380218153,,,,
SMU1,Q3UKJ7,0.304739370892702,,,,,,,,,-0.5160714333491228,,,,
PSMF1,Q8BHL8,0.199073264190251,,,,,,,,,-0.7009870623950377,,,,
DDX3X,Q62167,2.47110312435294,,,,,,,,,0.39289086980633053,,,,
NPM3,Q9CPP0,0.625290184635903,,,,,,,,,-0.20391838851415298,,,,
OSTF1,Q62422,2.20959714523845,,,,,,,,,0.34431310013390926,,,,
MBNL1,Q9JKP5,,,,,,,,,,,,,,
ENY2,Q9JIX0,0.335312250869845,,,,,,,,,-0.47455057902576636,,,,
H2AY,Q9QZQ8,0.0435061654948062,,,,,,,,,-1.361449192456119,,,,
RPA2,P70700,0.004871133332257,,,,,,,,,-2.3123699827930473,,,,
CSN1,Q99LD4,0.594702578572914,,,,,,,,,-0.22570017843773293,,,,
SAM50,Q8BGH2,0.630294908733336,,,,,,,,,-0.20045620091491845,,,,
RO60,O08848,0.115645672090247,,,,,,,,,-0.9368706155738131,,,,
,,,,,,,,,,,,,,,
PLOD2,Q9R0B9,0.100348089023656,,,,,,,,,-0.99849089357394,,,,
NDUS4,Q9CXZ1,1.3353102978473,,,,,,,,,0.1255821982727704,,,,
EXOS5,Q9CRA8,0.0293697834627047,,,,,,,,,-1.532099255428141,,,,
IF4B,Q8BGD9,0.678044586059945,,,,,,,,,-0.16874174736722944,,,,
SNX1,Q9WV80,0.869654767929608,,,,,,,,,-0.060653117656081314,,,,
ZPR1,Q62384,0.408300502743687,,,,,,,,,-0.38902008532639143,,,,
SYMC,Q68FL6,1.00232094564253,,,,,,,,,0.0010068059658190653,,,,
CAH13,Q9D6N1,0.0765734497880529,,,,,,,,,-1.1159217866246771,,,,
DCTN3,Q9Z0Y1,0.184921131706764,,,,,,,,,-0.733013457368399,,,,
CHCH2,Q9D1L0,,,,,,,,,,,,,,
GEMI5,Q8BX17,0.0677235927626304,,,,,,,,,-1.169260010462737,,,,
COXM2,Q8K199,0.140962896215099,,,,,,,,,-0.8508951858523284,,,,
CSN6,O88545,0.459401609757407,,,,,,,,,-0.3378074873570698,,,,
NDRG1,Q62433,0.353244893574103,,,,,,,,,-0.45192410749389345,,,,
ACPH,Q8R146,0.275102151185202,,,,,,,,,-0.5605060135935587,,,,
SKI8,Q9ERF3,0.743228046353585,,,,,,,,,-0.12887791022703837,,,,
VTDB,P21614,,,,,,,,,,,,,,
LARP1,Q6ZQ58,0.527322727192201,,,,,,,,,-0.2779235105167095,,,,
ATX10,P28658,0.58866040007104,,,,,,,,,-0.23013517874377581,,,,
RT18B,Q99N84,0.20657922065309,,,,,,,,,-0.6849133653408674,,,,
SAHH2,Q80SW1,0.495891118622627,,,,,,,,,-0.30461366982489146,,,,
SFXN1,Q99JR1,0.219360240357281,,,,,,,,,-0.6588420866893928,,,,
SDHB,Q9CQA3,1.37198796459382,,,,,,,,,0.13735030165249876,,,,
URM1,Q9D2P4,,,,,,,,,,,,,,
RAB6A,P35279,0.492856926766113,,,,,,,,,-0.3072791353555152,,,,
RU2B,Q9CQI7,0.341970741979537,,,,,,,,,-0.46601104932513016,,,,
TOPK,Q9JJ78,0.44083624166548,,,,,,,,,-0.35572270882884044,,,,
ERP44,Q9D1Q6,0.967297002803271,,,,,,,,,-0.014440157898129309,,,,
PMVK,Q9D1G2,0.277126910693268,,,,,,,,,-0.5573212995583492,,,,
MYADM,O35682,0.174852960841617,,,,,,,,,-0.7573270092438477,,,,
UFC1,Q9CR09,0.342458361512863,,,,,,,,,-0.4653922255277745,,,,
TPR,F6ZDS4,0.214268651373758,,,,,,,,,-0.6690413638684957,,,,
CD47,Q61735,0.051511717832434,,,,,,,,,-1.2880939668597222,,,,
TMPS4,Q8VCA5,,,,,,,,,,,,,,
SEH1,Q8R2U0,0.251791282750391,,,,,,,,,-0.5989593096488739,,,,
EFHD2,Q9D8Y0,1.79256820441122,,,,,,,,,0.2534756888787022,,,,
BUD31,Q6PGH1,0.727144560124229,,,,,,,,,-0.1383792405533673,,,,
DHB4,P51660,0.435025487217348,,,,,,,,,-0.36148529791066464,,,,
DNM1L,Q8K1M6,0.385484419690684,,,,,,,,,-0.41399317034739963,,,,
SPF30,Q8BGT7,0.368537152476906,,,,,,,,,-0.4335187240806798,,,,
SSRP1,Q08943,0.242844005977024,,,,,,,,,-0.6146726115783411,,,,
IDI1,P58044,1.55167823917717,,,,,,,,,0.19080166960438746,,,,
ILEUA,Q9D154,,,,,,,,,,,,,,
RBM3,O89086,2.29281807903995,,4.22589158253187,,59.444053649485575,,,0.004190097298153006,,0.36036959751084646,,-2.3777758921744367,,
NDRG3,Q9QYF9,0.259045483771208,,,,,,,,,-0.5866239748508637,,,,
SPCS3,Q6ZWQ7,0.905039978791443,,,,,,,,,-0.043332236059958625,,,,
LONM,Q8CGK3,0.56200694671068,,,,,,,,,-0.25025831628241535,,,,
PROF2,Q9JJV2,,,,,,,,,,,,,,
ICLN,Q61189,0.460326729918635,,,,,,,,,-0.3369338060768777,,,,
ARK72,Q8CG76,0.0656642356164534,,,,,,,,,-1.1826711069017741,,,,
DPP3,Q99KK7,0.379272339727364,,,,,,,,,-0.42104882917120207,,,,
CFDP1,O88271,1.16624373159738,,,,,,,,,0.06678932248661697,,,,
TIPRL,Q8BH58,0.265734076856203,,,,,,,,,-0.5755527495353129,,,,
ABCF2,Q99LE6,0.793286032903061,,,,,,,,,-0.10057019211055501,,,,
PAWR,Q925B0,,,,,,,,,,,,,,
RAB1A,P62821,0.638827375340859,,,,,,,,,-0.19461648153678587,,,,
RAE1L,Q8C570,0.0870515050602421,,,,,,,,,-1.0602237158308825,,,,
DBLOH,Q9JIQ3,,,,,,,,,,,,,,
HEM6,P36552,0.21359906985426,,,,,,,,,-0.6704006428328154,,,,
CD9,P40240,0.316043095309634,,,,,,,,,-0.500253693397226,,,,
ACSL3,Q9CZW4,0.0245843272195162,,,,,,,,,-1.6093416722161873,,,,
NDUS3,Q9DCT2,0.788497007345493,,,,,,,,,-0.10319995064935233,,,,
SNAA,Q9DB05,0.691340985607698,,,,,,,,,-0.16030769554686508,,,,
EPDR1,Q99M71,,,,,,,,,,,,,,
ABCF1,Q6P542,0.93220768158238,,,,,,,,,-0.030487322713136113,,,,
SH3G1,Q62419,0.0394737541603078,,,,,,,,,-1.40369156796544,,,,
TYSY,P07607,0.204686664107904,,,,,,,,,-0.6889104518808118,,,,
CIA2B,Q9D187,0.149529320227985,,,,,,,,,-0.8252736410203884,,,,
MTCH2,Q791V5,0.13218293794094,,,,,,,,,-0.8788245995880077,,,,
UBE2T,Q9CQ37,0.0036500420495274,,,,,,,,,-2.437702132318176,,,,
ABHDA,Q6PE15,,,,,,,,,,,,,,
BRK1,Q91VR8,0.577030870037028,4.55760031994658,,27.694892265145135,,,0.0010854041255381475,,,-0.2388009523068074,-2.9644085320332634,,,
MCMBP,Q8R3C0,0.234830221619702,,,,,,,,,-0.6292460120323268,,,,
PUR4,Q5SUR0,2.17983416803773,,,,,,,,,0.3384234556938055,,,,
OGFR,Q99PG2,0.12101864590285,,,,,,,,,-0.9171477107674171,,,,
CZIB,Q8BHG2,0.238119540583553,,,,,,,,,-0.6232049640264673,,,,
DNJC9,Q91WN1,,,,,,,,,,,,,,
SP16H,Q920B9,0.196418376233499,,,,,,,,,-0.7068178835375022,,,,
LAMP2,P17047,0.703498873111531,,,,,,,,,-0.15273659389637945,,,,
ZO1,P39447,,,,,,,,,,,,,,
KIF2C,Q922S8,0.0203759983955264,,,,,,,,,-1.6908811022422259,,,,
NDUBA,Q9DCS9,0.116015670590121,,,,,,,,,-0.9354833453319865,,,,
DDX42,Q810A7,0.397750086623094,,4.12346472346019,,75.2549855234755,,,0.0005933415466472525,,-0.4003897170995389,,-3.2266952406598275,,
SPS2L,Q91WJ7,,,,,,,,,,,,,,
HDAC1,O09106,0.579994890945613,,,,,,,,,-0.23657583202999483,,,,
RFC5,Q9D0F6,0.179615809015455,,,,,,,,,-0.7456554412432145,,,,
MRP,P28667,0.175412262354202,,,,,,,,,-0.755940050156867,,,,
AP2A1,P17426,0.135474364552868,,,,,,,,,-0.8681428773838882,,,,
PIHD1,Q9CQJ2,0.179151232197441,,,,,,,,,-0.7467802004216277,,,,
SC11A,Q9R0P6,0.355084891674526,,,,,,,,,-0.4496678058791007,,,,
MBB1A,Q7TPV4,1.93326543205175,,,,,,,,,0.2862914855658089,,,,
PPCE,Q9QUR6,1.90464463508529,,,,,,,,,0.2798139577448645,,,,
RSU1,Q01730,0.348367420251666,,,,,,,,,-0.45796246751778463,,,,
NDUA8,Q9DCJ5,0.744477947847919,,,,,,,,,-0.1281481619410909,,,,
NUDC3,Q8R1N4,0.147380322925109,,,,,,,,,-0.8315604962292998,,,,
STT3A,P46978,1.24424864924694,,,,,,,,,0.09490717794736973,,,,
AL1B1,Q9CZS1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
HEBP2,Q9WU63,,,,,,,,,,,,,,
MRT4,Q9D0I8,0.433038299586578,,,,,,,,,-0.36347369125972556,,,,
TFAM,P40630,,,,,,,,,,,,,,
PIN4,Q9CWW6,0.425916167084586,,,,,,,,,-0.3706758745015872,,,,
DNJC7,Q9QYI3,0.256861096924913,,,,,,,,,-0.5903016671241805,,,,
CSTF3,Q99LI7,0.0410303146288522,,,,,,,,,-1.3868951527613238,,,,
RM55,Q9CZ83,,,,,,,,,,,,,,
PACN2,Q9WVE8,0.352126829581219,,,,,,,,,-0.4533008834922523,,,,
SPF45,Q8JZX4,0.3476602954696,,,,,,,,,-0.45884490506901665,,,,
TOIP1,Q921T2,0.459374624897075,,,,,,,,,-0.33783299819528795,,,,
CHD4,Q6PDQ2,0.538513839257039,,,,,,,,,-0.2688031312968528,,,,
GLCNE,Q91WG8,,,,,,,,,,,,,,
IF2P,Q05D44,0.374019498492534,,,,,,,,,-0.42710575644396176,,,,
CALB2,Q08331,,,,,,,,,,,,,,
HXK2,O08528,0.676558776274563,,,,,,,,,-0.1696944679460652,,,,
AP1G1,P22892,0.38638918586908,,,,,,,,,-0.4129750369747296,,,,
ARP19,P56212,1.04782899201869,,,,,,,,,0.020290410622278328,,,,
CISY,Q9CZU6,1.31753521470656,,,,,,,,,0.11976223173912552,,,,
TIM8A,Q9WVA2,1.20352109822295,,,,,,,,,0.08045370803979038,,,,
PININ,O35691,0.212162306999122,,4.28163607029723,,52.283412955875164,,,0.0004558052412555469,,-0.6733317708415864,,-3.341220685221297,,
CATZ,Q9WUU7,2.54561997991841,,,,,,,,,0.4057935709818989,,,,
GALT2,Q6PB93,,,,,,,,,,,,,,
SNX6,Q6P8X1,0.269920264064922,,,,,,,,,-0.568764509881349,,,,
CIP4,Q8CJ53,,,,,,,,,,,,,,
ENOPH,Q8BGB7,0.370709249705996,,,,,,,,,-0.4309665775901913,,,,
LXN,P70202,,,,,,,,,,,,,,
PNPO,Q91XF0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
NDUV1,Q91YT0,0.881850969091663,,,,,,,,,-0.054604803496144806,,,,
CLIP1,Q922J3,0.172361110489861,,,,,,,,,-0.7635607164978888,,,,
IFIT1,Q64282,,,,,,,,,,,,,,
ARFP1,G5E8V9,0.422325644653844,,,,,,,,,-0.3743525463432552,,,,
CTNA1,P26231,,,,,,,,,,,,,,
MBOA7,Q8CHK3,,,,,,,,,,,,,,
B2CL1,Q64373,0.151201841698877,,,,,,,,,-0.8204429189221906,,,,
PCYOX,Q9CQF9,0.0329041550503072,,,,,,,,,-1.4827492570202105,,,,
NUCB1,Q02819,1.08543385978752,,,,,,,,,0.0356033651424025,,,,
PP6R3,Q922D4,0.302277676974185,,,,,,,,,-0.5195939240259486,,,,
NIBA1,Q3UW53,0.485593457239577,,,,,,,,,-0.3137271734646991,,,,
DESM,P31001,0.116166843172104,,,,,,,,,-0.9349178124123554,,,,
UBP10,P52479,0.200680922213977,,,,,,,,,-0.6974939118723055,,,,
LG3BP,Q07797,0.194020351379644,,,,,,,,,-0.7121527132227932,,,,
SMAP,Q9R0P4,0.441349637093937,,,,,,,,,-0.3552172261813565,,,,
NHRF2,Q9JHL1,,,,,,,,,,,,,,
EMAL4,Q3UMY5,0.471476983131219,,,,,,,,,-0.3265395040785008,,,,
MTA2,Q9R190,0.219322645384544,,,,,,,,,-0.6589165244656436,,,,
FCL,P23591,0.189153416335173,,,,,,,,,-0.7231858104266681,,,,
IDHP,P54071,2.81128718947978,,,,,,,,,0.44890521360296787,,,,
ARHG1,Q61210,0.373499868162505,,,,,,,,,-0.42770954714525355,,,,
RAB1B,Q9D1G1,0.533736779319525,,,,,,,,,-0.27267286932464785,,,,
RBMX,Q9WV02,,,,,,,,,,,,,,
NMT1,O70310,0.462698865560704,,,,,,,,,-0.33470156529658074,,,,
DC1L2,Q6PDL0,0.24559881020689,,,,,,,,,-0.6097737414471317,,,,
EEA1,Q8BL66,0.269977740060111,,,,,,,,,-0.5686720423876518,,,,
THTR,P52196,,,,,,,,,,,,,,
NPL4,P60670,0.190140044342269,,,,,,,,,-0.720926409144892,,,,
DJB11,Q99KV1,1.61095560609818,,,,,,,,,0.20708357251590162,,,,
VPS28,Q9D1C8,0.253733706436797,,,,,,,,,-0.5956218364946311,,,,
GALK1,Q9R0N0,0.952223506726537,,,,,,,,,-0.021261101673088596,,,,
DCUP,P70697,0.0697927767361119,,,,,,,,,-1.156189522734673,,,,
DLGP3,Q6PFD5,,,,,,,,,,,,,,
EXOS6,Q8BTW3,0.0694991090935138,,,,,,,,,-1.1580207625789618,,,,
RBBP9,O88851,,,,,,,,,,,,,,
AIFM1,Q9Z0X1,0.73831958747009,,,,,,,,,-0.13175560967948194,,,,
,,,,,,,,,,,,,,,
EBP2,Q9D903,0.301717551769802,,,,,,,,,-0.5203994249425022,,,,
STAT3,P42227,0.26288819414555,,,,,,,,,-0.5802289168703102,,,,
HS74L,P48722,0.168217667035815,,,,,,,,,-0.774128394428475,,,,
2ABA,Q6P1F6,0.223386010379322,,,,,,,,,-0.6509440282002847,,,,
CIAO1,Q99KN2,0.299478341775596,,,,,,,,,-0.5236345802444867,,,,
ADT1,P48962,1.36295475284883,,,,,,,,,0.13448143843610427,,,,
VATE1,P50518,1.03996671346797,,,,,,,,,0.01701943892519268,,,,
NECP2,Q9D1J1,0.411315405359945,,,,,,,,,-0.3858250241705663,,,,
NEK7,Q9ES74,0.114841213823654,,,,,,,,,-0.9399022258400299,,,,
MSH2,P43247,0.102920630079317,,,,,,,,,-0.9874975637060271,,,,
PPP6,Q9CQR6,0.244652353353373,,,,,,,,,-0.6114506023300874,,,,
PHF23,Q8BSN5,,,,,,,,,,,,,,
CATC,P97821,0.0333124519785154,,,,,,,,,-1.4773933996850617,,,,
RNPS1,Q99M28,0.130537824730756,,4.20368108841877,,62.563193884209525,,,0.0002349068571270152,,-0.884263628619516,,-3.6291043056193346,,
RBM25,B2RY56,0.177012402234628,,4.13152916358869,,73.87046560955505,,,0.0002697718759989698,,-0.7519963040711476,,-3.569003327959521,,
ES8L2,Q99K30,,,,,,,,,,,,,,
WDR12,Q9JJA4,0.292048114030881,,,,,,,,,-0.5345455939735975,,,,
NDUA6,Q9CQZ5,0.686197974164257,,,,,,,,,-0.16355056842875706,,,,
RM45,Q9D0Q7,0.0355756304857441,,,,,,,,,-1.4488473944326246,,,,
NUDC2,Q9CQ48,0.494848754190413,,,,,,,,,-0.3055275187583973,,,,
THOC3,Q8VE80,0.0872055709931146,,,,,,,,,-1.0594557699494822,,,,
DAP1,Q91XC8,0.24427429349017,,,,,,,,,-0.6121222341431681,,,,
CRTAP,Q9CYD3,,,,,,,,,,,,,,
RM43,Q99N89,0.146861191995538,,,,,,,,,-0.8330929511725746,,,,
VTA1,Q9CR26,0.237933756312648,,,,,,,,,-0.623543939045864,,,,
DHX30,Q99PU8,0.248159461113958,,,,,,,,,-0.6052691626135156,,,,
THOP1,Q8C1A5,0.321726204284429,,,,,,,,,-0.49251356479695185,,,,
CND2,Q8C156,0.207608097602565,,,,,,,,,-0.6827557111534174,,,,
GFPT1,P47856,1.0988289365513,,,,,,,,,0.04093008760608167,,,,
UGGG1,Q6P5E4,0.76630156646644,,,,,,,,,-0.11560028666171954,,,,
SAAL1,Q9D2C2,0.0324746609053993,,,,,,,,,-1.4884553750565601,,,,
DRG2,Q9QXB9,0.596505922361812,,,,,,,,,-0.22438524011386304,,,,
NPS3B,Q9CQE1,0.053427858227635,,,,,,,,,-1.2722322351108075,,,,
RHOA,Q9QUI0,0.344276200200392,,,,,,,,,-0.46309299901737044,,,,
NUCB2,P81117,0.640729433408515,,,,,,,,,-0.19332532521479784,,,,
RAB21,P35282,0.357870305035183,,,,,,,,,-0.446274336520293,,,,
CHM1A,Q921W0,,,,,,,,,,,,,,
RBM12,Q8R4X3,0.140686716057401,,4.15810372333415,,69.4858343498627,,,0.0002280024218634935,,-0.8517469076493165,,-3.6420605398575945,,
SC31A,Q3UPL0,1.31514021338895,,,,,,,,,0.11897205750630864,,,,
NNTM,Q61941,,,,,,,,,,,,,,
ESYT1,Q3U7R1,0.151821691878884,,,,,,,,,-0.8186661731686693,,,,
FETA,P02772,,,,,,,,,,,,,,
UMPS,P13439,1.18844152270081,,,,,,,,,0.07497781711749393,,,,
MEAK7,Q8K0P3,,,,,,,,,,,,,,
CAB39,Q06138,0.232159580157635,,,,,,,,,-0.6342133902930867,,,,
GT251,Q8K297,0.899950884506775,,,,,,,,,-0.04578119186038557,,,,
SYPL1,O09117,0.197624325501174,,,,,,,,,-0.7041595993196615,,,,
,,,,,,,,,,,,,,,
NUP62,Q63850,0.182309624317028,,,,,,,,,-0.739190403876852,,,,
GON7,P0C8B4,,,,,,,,,,,,,,
LBR,Q3U9G9,0.588046591558874,,,,,,,,,-0.23058826294545628,,,,
FAF2,Q3TDN2,0.272436600470672,,,,,,,,,-0.5647345475864616,,,,
DD19A,Q61655,0.550899082276341,,,,,,,,,-0.2589279511021787,,,,
UBCP1,Q8BGR9,0.0399517091762378,,,,,,,,,-1.3984646363767592,,,,
S29A1,Q9JIM1,0.0752872509136747,,,,,,,,,-1.123278560673371,,,,
SART3,Q9JLI8,0.243044316553584,,,,,,,,,-0.614314530188189,,,,
TM9S4,Q8BH24,1.99441906619531,,,,,,,,,0.2998164172726097,,,,
SRPK1,O70551,0.234505012761,,,,,,,,,-0.6298478694044485,,,,
S61A1,P61620,0.398344046521653,,,,,,,,,-0.39974166922796206,,,,
ACYP2,P56375,,,,,,,,,,,,,,
RDH11,Q9QYF1,0.232347711001664,,,,,,,,,-0.6338616016625956,,,,
DCXR,Q91X52,,,,,,,,,,,,,,
TBCE,Q8CIV8,0.0239238156628137,,,,,,,,,-1.6211695525620224,,,,
LYRM7,Q9DA03,,,,,,,,,,,,,,
RD23A,P54726,0.098650587236966,,,,,,,,,-1.0059003251810263,,,,
RAB32,Q9CZE3,0.1836319395206,,,,,,,,,-0.7360517787384785,,,,
TXND9,Q9CQ79,0.22119112420093,,,,,,,,,-0.6552323040757349,,,,
E41L2,O70318,0.213618027095591,,,,,,,,,-0.6703621002493545,,,,
FAAA,P35505,,,,,,,,,,,,,,
COX20,Q9D7J4,0.0225209844583951,,,,,,,,,-1.6474126291180315,,,,
TOP1,Q04750,0.158361177309409,,,,,,,,,-0.8003512782189033,,,,
SRPRA,Q9DBG7,0.627488615849933,,,,,,,,,-0.2023941489200775,,,,
EMC5,Q8K273,0.19657228272004,,,,,,,,,-0.7064777190082534,,,,
BRX1,Q9DCA5,0.167956242182453,,,,,,,,,-0.7748038507385605,,,,
TPP2,Q64514,1.61704495661327,,,,,,,,,0.20872209420303675,,,,
NCBP1,Q3UYV9,0.214768417214355,,,,,,,,,-0.6680295834845859,,,,
ARL2,Q9D0J4,0.196455209962009,4.77839516337719,,16.65730878769863,,,0.0006190997118586949,,,-0.7067364492764637,-3.2082393981163277,,,
,,,,,,,,,,,,,,,
MYPT1,Q9DBR7,0.0415772401861785,,,,,,,,,-1.3811443416445757,,,,
CYFP1,Q7TMB8,0.323212255153084,4.54604630751455,4.09693049317786,28.44157827283398,79.99622750225585,0.44911581433669046,0.0005975589227240619,0.00045417471916664454,0.00014338420355741732,-0.4905121805569347,-3.2236192643509938,-3.342777043678571,-3.843498691664933,0.1191577793275771
IDE,Q9JHR7,0.501350992637499,,,,,,,,,-0.29985812085111024,,,,
EBP,P70245,0.011162573333553,,,,,,,,,-1.9522356749564507,,,,
UBXN7,Q6P5G6,0.0607446175630951,,,,,,,,,-1.216492197831821,,,,
RM49,Q9CQ40,0.167376758370134,,,,,,,,,-0.7763048474918983,,,,
SF3B6,P59708,0.145361053364836,,,,,,,,,-0.837551938555841,,,,
RAB34,Q64008,,,,,,,,,,,,,,
RBX1,P62878,0.351746570294148,,,,,,,,,-0.4537701284620518,,,,
CUL2,Q9D4H8,0.231882001124601,,,,,,,,,-0.634732960355683,,,,
GLRX5,Q80Y14,0.686359740591402,,,,,,,,,-0.1634481985739432,,,,
AR6P1,Q9JKW0,0.129073140535082,,,,,,,,,-0.8891641228073335,,,,
MP2K2,Q63932,0.109729682876935,,,,,,,,,-0.9596758759264606,,,,
RT22,Q9CXW2,0.353144316646694,,,,,,,,,-0.45204777870586454,,,,
CSTF2,Q8BIQ5,0.394963364034133,,,,,,,,,-0.40344318674244706,,,,
UN45A,Q99KD5,0.0621480272649894,,,,,,,,,-1.206572652404909,,,,
WASL,Q91YD9,,,,,,,,,,,,,,
TBB4A,Q9D6F9,0.0860052203963683,,,,,,,,,-1.065475186889838,,,,
,,,,,,,,,,,,,,,
SRPRB,P47758,0.633265309031225,,,,,,,,,-0.19841430244950412,,,,
,,,,,,,,,,,,,,,
EMC7,Q9EP72,0.3351760869674,,,,,,,,,-0.4747269735398604,,,,
PRPS2,Q9CS42,3.09679564411449,,,,,,,,,0.4909125474421402,,,,
LMAN1,Q9D0F3,1.17469069051596,,,,,,,,,0.0699235269600414,,,,
CSN9,Q3U898,0.221566490693601,,,,,,,,,-0.654495920871782,,,,
UCK2,Q99PM9,0.625205274962797,,,,,,,,,-0.20397736642129174,,,,
MYL9,Q9CQ19,,,,,,,,,,,,,,
TOIP2,Q8BYU6,0.0154560128542215,,,,,,,,,-1.8109025297410077,,,,
VATB2,P62814,1.29657561820662,,,,,,,,,0.1127978505401505,,,,
VATC1,Q9Z1G3,0.62546954791595,,,,,,,,,-0.2037938298458698,,,,
ITA6,Q61739,,,,,,,,,,,,,,
TX1B3,Q9DBG9,,,,,,,,,,,,,,
SRS10,Q9R0U0,1.22670684384966,,,,,,,,,0.08874078822814463,,,,
FIP1,Q9D824,0.22475427126693,,,,,,,,,-0.6482920461129446,,,,
MAVS,Q8VCF0,0.111621213982026,,,,,,,,,-0.9522532584469522,,,,
DAZP1,Q9JII5,0.344933888980403,4.17611425991494,,66.66313599778506,,,0.0002740401161247519,,,-0.4622641350783402,-3.5621858571199283,,,
GOPC,Q8BH60,0.136284823446812,,,,,,,,,-0.8655525041086816,,,,
WDR82,Q8BFQ4,0.175727294545938,,,,,,,,,-0.7551607772067652,,,,
CTBP2,P56546,1.10007535673293,,,,,,,,,0.04142243596944012,,,,
GDIA,P50396,0.121360624218879,,,,,,,,,-0.9159221984200944,,,,
TF65,Q04207,0.0960677627660359,,,,,,,,,-1.0174223230662027,,,,
