Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse
SRC,SRC,SRC,SRC,SRC,SRC,SRC,SRC,HCK,HCK,HCK,HCK,HCK,HCK,HCK,HCK,SRC_minus_HCK,SRC_minus_HCK,SRC_minus_HCK,SRC_vs_HCK,SRC,SRC,SRC,SRC,SRC,SRC,SRC,SRC,HCK,HCK,HCK,HCK,HCK,HCK,HCK,HCK,SRC_minus_HCK,SRC_minus_HCK,SRC_minus_HCK,SRC_vs_HCK
gene_id,uniprot_id,concentration_uM,pKapp,Kapp,complexome,log_concentration_uM,log_complexome,gene_id,uniprot_id,concentration_uM,pKapp,Kapp,complexome,log_concentration_uM,log_complexome,delta_pKapp,delta_complexome,log_delta_complexome,ratio_log_complexome,gene_id,uniprot_id,concentration_uM,pKapp,Kapp,complexome,log_concentration_uM,log_complexome,gene_id,uniprot_id,concentration_uM,pKapp,Kapp,complexome,log_concentration_uM,log_complexome,delta_pKapp,delta_complexome,log_delta_complexome,ratio_log_complexome
HNRNPA2B1,P22626,20.6506241522844,,,,1.3149331824716712,,HNRNPA2B1,P22626,20.6506241522844,,,,1.3149331824716712,,,,,,ROA2,O88569,11.2231616364205,,,,1.050115217689319,,ROA2,O88569,11.2231616364205,4.20626105730277,62.19263287322092,0.0172553438229812,1.050115217689319,-1.7630763827106088,,,,
PGK1,P00558,20.6347617868024,,,,1.3145994596309591,,PGK1,P00558,20.6347617868024,,,,1.3145994596309591,,,,,,PGK1,P09411,27.0641836692074,,,,1.4323949320993377,,PGK1,P09411,27.0641836692074,,,,1.4323949320993377,,,,,
RPLP2,P05387,20.5622653449828,,,,1.3130709591865426,,RPLP2,P05387,20.5622653449828,,,,1.3130709591865426,,,,,,RLA2,P99027,24.0012685792302,,,,1.3802341968115843,,RLA2,P99027,24.0012685792302,,,,1.3802341968115843,,,,,
ALDOA,P04075,20.4921556647297,,,,1.3115876462515592,,ALDOA,P04075,20.4921556647297,,,,1.3115876462515592,,,,,,ALDOA,P05064,5.1651433325974,,,,0.7130823776837946,,ALDOA,P05064,5.1651433325974,,,,0.7130823776837946,,,,,
RAN,P62826,20.3368049642102,,,,1.3082827236404908,,RAN,P62826,20.3368049642102,,,,1.3082827236404908,,,,,,RAN,P62827,17.8529143042371,,,,1.2517091203327864,,RAN,P62827,17.8529143042371,,,,1.2517091203327864,,,,,
TUBA1C,Q9BQE3,19.9145694614432,,,,1.2991709217149354,,TUBA1C,Q9BQE3,19.9145694614432,,,,1.2991709217149354,,,,,,TBA1C,P68373,0.257293508978081,,,,-0.5895711700685504,,TBA1C,P68373,0.257293508978081,,,,-0.5895711700685504,,,,,
RPS9,P46781,19.1577289230484,,,,1.2823440238110124,,RPS9,P46781,19.1577289230484,,,,1.2823440238110124,,,,,,RS9,Q6ZWN5,27.1320603530347,,,,1.4334827744463825,,RS9,Q6ZWN5,27.1320603530347,,,,1.4334827744463825,,,,,
YWHAE,P62258,18.4551987989072,,,,1.266118727765401,,YWHAE,P62258,18.4551987989072,,,,1.266118727765401,,,,,,1433E,P62259,10.0494068654303,,,,1.0021404296498049,,1433E,P62259,10.0494068654303,,,,1.0021404296498049,,,,,
LDHB,P07195,18.3699017777029,,,,1.2641068341764847,,LDHB,P07195,18.3699017777029,,,,1.2641068341764847,,,,,,LDHB,P16125,1.95611873454914,,,,0.2913952125141975,,LDHB,P16125,1.95611873454914,,,,0.2913952125141975,,,,,
HSPA8,P11142,18.1648071783256,,,,1.2592307921335728,,HSPA8,P11142,18.1648071783256,,,,1.2592307921335728,,,,,,HSP7C,P63017,39.7314743452259,,,,1.5991346810411629,,HSP7C,P63017,39.7314743452259,,,,1.5991346810411629,,,,,
RPS20,P60866,17.22546718169,,,,1.236171009486983,,RPS20,P60866,17.22546718169,,,,1.236171009486983,,,,,,RS20,P60867,20.9495550598988,,,,1.3211748035752144,,RS20,P60867,20.9495550598988,,,,1.3211748035752144,,,,,
RPS25,P62851,16.7543892754471,,,,1.2241286017244184,,RPS25,P62851,16.7543892754471,,,,1.2241286017244184,,,,,,RS25,P62852,22.5157476927073,,,,1.3524863733920152,,RS25,P62852,22.5157476927073,,,,1.3524863733920152,,,,,
KRT15,P19012,16.5289749214266,,,,1.2182459207358622,,KRT15,P19012,16.5289749214266,,,,1.2182459207358622,,,,,,K1C15,Q61414,0.0081668703114017,,,,-2.0879443408838627,,K1C15,Q61414,0.0081668703114017,,,,-2.0879443408838627,,,,,
S100A11,P31949,16.1209609668188,,,,1.2073909264360445,,S100A11,P31949,16.1209609668188,,,,1.2073909264360445,,,,,,S10AB,P50543,2.45923071551278,,,,0.3907992744783781,,S10AB,P50543,2.45923071551278,,,,0.3907992744783781,,,,,
VDAC1,P21796,16.0698932505256,,,,1.2060129918310694,,VDAC1,P21796,16.0698932505256,,,,1.2060129918310694,,,,,,VDAC1,Q60932,5.38567993170803,,,,0.7312405399363495,,VDAC1,Q60932,5.38567993170803,,,,0.7312405399363495,,,,,
RPS27A,P62979,15.9641347444194,,,,1.203145384766637,,RPS27A,P62979,15.9641347444194,,,,1.203145384766637,,,,,,RS27A,P62983,18.336465185145,,,,1.26331561821808,,RS27A,P62983,18.336465185145,,,,1.26331561821808,,,,,
COTL1,Q14019,15.7124759348834,,,,1.196244625532178,,COTL1,Q14019,15.7124759348834,,,,1.196244625532178,,,,,,COTL1,Q9CQI6,18.2410913474029,,,,1.261050818201617,,COTL1,Q9CQI6,18.2410913474029,,,,1.261050818201617,,,,,
LMNA,P02545,15.4739966486405,,,,1.1896024984620557,,LMNA,P02545,15.4739966486405,,,,1.1896024984620557,,,,,,LMNA,P48678,14.2564795862233,,,,1.1540122965515995,,LMNA,P48678,14.2564795862233,,,,1.1540122965515995,,,,,
RPS16,P62249,14.9526838502236,,,,1.174719150970233,,RPS16,P62249,14.9526838502236,,,,1.174719150970233,,,,,,RS16,P14131,20.337808328944,,,,1.3083041500650852,,RS16,P14131,20.337808328944,,,,1.3083041500650852,,,,,
ANXA5,P08758,14.9478671304005,,,,1.174579228808966,,ANXA5,P08758,14.9478671304005,,,,1.174579228808966,,,,,,ANXA5,P48036,14.4005701069985,,,,1.1583796858051418,,ANXA5,P48036,14.4005701069985,,,,1.1583796858051418,,,,,
HNRNPC,P07910,14.3075940180194,,,,1.1555666084244154,,HNRNPC,P07910,14.3075940180194,,,,1.1555666084244154,,,,,,HNRPC,Q9Z204,4.07452144024324,,,,0.6100766074155073,,HNRPC,Q9Z204,4.07452144024324,,,,0.6100766074155073,,,,,
CLIC1,O00299,13.7472807058362,,,,1.1382168006212483,,CLIC1,O00299,13.7472807058362,,,,1.1382168006212483,,,,,,CLIC1,Q9Z1Q5,6.12534352648537,,,,0.7871304501750781,,CLIC1,Q9Z1Q5,6.12534352648537,,,,0.7871304501750781,,,,,
PRDX6,P30041,13.4722417060228,,,,1.129439865919996,,PRDX6,P30041,13.4722417060228,,,,1.129439865919996,,,,,,PRDX6,O08709,6.01618639541731,,,,0.7793212832430205,,PRDX6,O08709,6.01618639541731,,,,0.7793212832430205,,,,,
EEF1B2,P24534,13.2452698165287,,,,1.122060809642386,,EEF1B2,P24534,13.2452698165287,,,,1.122060809642386,,,,,,EF1B,O70251,7.44803235009283,,,,0.8720415543100604,,EF1B,O70251,7.44803235009283,,,,0.8720415543100604,,,,,
EIF5A,P63241,13.1973039463602,,,,1.1204852190233383,,EIF5A,P63241,13.1973039463602,,,,1.1204852190233383,,,,,,IF5A1,P63242,34.1196405087372,,,,1.5330044467072612,,IF5A1,P63242,34.1196405087372,,,,1.5330044467072612,,,,,
MYL6,P60660,13.1969581616855,,,,1.1204738398549765,,MYL6,P60660,13.1969581616855,,,,1.1204738398549765,,,,,,MYL6,Q60605,10.674182170181,,,,1.0283346103871174,,MYL6,Q60605,10.674182170181,,,,1.0283346103871174,,,,,
RPS21,P63220,12.9977542188343,,,,1.1138683204127706,,RPS21,P63220,12.9977542188343,,,,1.1138683204127706,,,,,,RS21,Q9CQR2,12.6387116689174,,,,1.1017028062567902,,RS21,Q9CQR2,12.6387116689174,,,,1.1017028062567902,,,,,
HSPD1,P10809,12.9154652348456,,,,1.111110054743725,,HSPD1,P10809,12.9154652348456,,,,1.111110054743725,,,,,,CH60,P63038,11.145396214288,,,,1.0470955120823238,,CH60,P63038,11.145396214288,,,,1.0470955120823238,,,,,
EEF1D,P29692,12.7688681985493,,,,1.1061524041617516,,EEF1D,P29692,12.7688681985493,,,,1.1061524041617516,,,,,,EF1D,P57776,4.33588807008412,,,,0.6370780624666182,,EF1D,P57776,4.33588807008412,,,,0.6370780624666182,,,,,
HSP90AB1,P08238,12.7610725292409,,,,1.105887177046287,,HSP90AB1,P08238,12.7610725292409,,,,1.105887177046287,,,,,,HS90B,P11499,17.3502967256761,,,,1.239306906517199,,HS90B,P11499,17.3502967256761,,,,1.239306906517199,,,,,
TMSB4X,P62328,12.6196324111326,,,,1.1010467048176442,,TMSB4X,P62328,12.6196324111326,,,,1.1010467048176442,,,,,,TYB4,P20065,,,,,,,TYB4,P20065,,,,,,,,,,
EEF1G,P26641,12.4628132379884,,,,1.0956160869321734,,EEF1G,P26641,12.4628132379884,,,,1.0956160869321734,,,,,,EF1G,Q9D8N0,11.0730248715521,,,,1.0442662754021528,,EF1G,Q9D8N0,11.0730248715521,,,,1.0442662754021528,,,,,
HNRNPK,P61978,12.4626169440646,4.90134770108678,12.550247743002242,0.0068944573518106,1.095609246579384,-2.1614999105452077,HNRNPK,P61978,12.4626169440646,5.20275384554731,6.269691248002814,0.1344497302214566,1.095609246579384,-0.8714400648683498,-0.3014061444605298,-0.127555272869646,0.8943015838526316,-1.290059845676858,HNRPK,P61979,10.0711267361449,4.9607599036568,10.945613187890183,0.0254969243881291,1.0030780612106565,-1.5935122039512464,HNRPK,P61979,10.0711267361449,5.20944692200632,6.1738074145127735,0.069883137276884,1.0030780612106565,-1.1556276063872328,-0.24868701834951956,-0.0443862128887549,1.3527519081775936,-0.43788459756401354
SET,Q01105,12.2397665129678,,,,1.087773133242806,,SET,Q01105,12.2397665129678,,,,1.087773133242806,,,,,,SET,Q9EQU5,17.6703339825892,,,,1.2472447580763617,,SET,Q9EQU5,17.6703339825892,,,,1.2472447580763617,,,,,
MIF,P14174,12.1946790300416,,,,1.0861703739555095,,MIF,P14174,12.1946790300416,,,,1.0861703739555095,,,,,,MIF,P34884,11.3984232285062,,,,1.0568447784837838,,MIF,P34884,11.3984232285062,,,,1.0568447784837838,,,,,
RPL7,P18124,11.9630371682551,,,,1.0778414520573223,,RPL7,P18124,11.9630371682551,,,,1.0778414520573223,,,,,,RL7,P14148,11.1594968212174,,,,1.047644612818827,,RL7,P14148,11.1594968212174,,,,1.047644612818827,,,,,
RPL27,P61353,11.7763930343465,,,,1.0710122917114466,,RPL27,P61353,11.7763930343465,,,,1.0710122917114466,,,,,,RL27,P61358,15.1339967333582,,,,1.1799536358899956,,RL27,P61358,15.1339967333582,,,,1.1799536358899956,,,,,
PEBP1,P30086,11.7488217006152,,,,1.0699943130264056,,PEBP1,P30086,11.7488217006152,,,,1.0699943130264056,,,,,,PEBP1,P70296,8.40908084168328,,,,0.9247485276408706,,PEBP1,P70296,8.40908084168328,,,,0.9247485276408706,,,,,
TAGLN2,P37802,11.6330951048451,,,,1.0656952786254288,,TAGLN2,P37802,11.6330951048451,,,,1.0656952786254288,,,,,,TAGL2,Q9WVA4,7.88223557555221,,,,0.8966494104374159,,TAGL2,Q9WVA4,7.88223557555221,,,,0.8966494104374159,,,,,
RACK1,P63244,11.6309485266098,,,,1.0656151337374653,,RACK1,P63244,11.6309485266098,,,,1.0656151337374653,,,,,,RACK1,P68040,16.8031691539009,,,,1.225391199359836,,RACK1,P68040,16.8031691539009,,,,1.225391199359836,,,,,
PPIB,P23284,11.5389722408997,,,,1.0621671285785284,,PPIB,P23284,11.5389722408997,,,,1.0621671285785284,,,,,,PPIB,P24369,6.38708488937048,,,,0.8053026883108227,,PPIB,P24369,6.38708488937048,,,,0.8053026883108227,,,,,
RPS3,P23396,11.4809356860955,,,,1.059977284120186,,RPS3,P23396,11.4809356860955,,,,1.059977284120186,,,,,,RS3,P62908,17.6059183749912,,,,1.2456586840377488,,RS3,P62908,17.6059183749912,,,,1.2456586840377488,,,,,
NCL,P19338,11.465463478423,,,,1.05939161528516,,NCL,P19338,11.465463478423,,,,1.05939161528516,,,,,,NUCL,P09405,17.8382901480838,,,,1.2513532236477205,,NUCL,P09405,17.8382901480838,,,,1.2513532236477205,,,,,
RPS12,P25398,11.4279315874253,,,,1.057967631842608,,RPS12,P25398,11.4279315874253,,,,1.057967631842608,,,,,,RS12,P63323,15.2084680757098,,,,1.1820854704782178,,RS12,P63323,15.2084680757098,,,,1.1820854704782178,,,,,
PGAM1,P18669,11.3025708979028,,,,1.0531772399241062,,PGAM1,P18669,11.3025708979028,,,,1.0531772399241062,,,,,,PGAM1,Q9DBJ1,11.692485316859,,,,1.0679068332043504,,PGAM1,Q9DBJ1,11.692485316859,,,,1.0679068332043504,,,,,
TMSB10,P63313,11.0432042997838,,,,1.0430951067083951,,TMSB10,P63313,11.0432042997838,,,,1.0430951067083951,,,,,,TYB10,Q6ZWY8,,,,,,,TYB10,Q6ZWY8,,,,,,,,,,
CALR,P27797,10.6695399675348,,,,1.0281456946008356,,CALR,P27797,10.6695399675348,,,,1.0281456946008356,,,,,,CALR,P14211,31.4610231690184,,,,1.4977728425540522,,CALR,P14211,31.4610231690184,,,,1.4977728425540522,,,,,
RPL24,P83731,10.5758133101607,,,,1.0243137758137804,,RPL24,P83731,10.5758133101607,,,,1.0243137758137804,,,,,,RL24,Q8BP67,15.6350989889558,,,,1.1941006351933543,,RL24,Q8BP67,15.6350989889558,,,,1.1941006351933543,,,,,
RPL12,P30050,10.3996069193564,,,,1.0170169243006373,,RPL12,P30050,10.3996069193564,,,,1.0170169243006373,,,,,,RL12,P35979,11.7329069300258,,,,1.0694056256929696,,RL12,P35979,11.7329069300258,,,,1.0694056256929696,,,,,
VDAC2,P45880,10.2075971464595,,,,1.008923521827514,,VDAC2,P45880,10.2075971464595,,,,1.008923521827514,,,,,,VDAC2,Q60930,10.4541558822301,,,,1.0192889715879827,,VDAC2,Q60930,10.4541558822301,,,,1.0192889715879827,,,,,
ACTN4,O43707,10.1686279105642,,,,1.007262355963877,,ACTN4,O43707,10.1686279105642,,,,1.007262355963877,,,,,,ACTN4,P57780,1.80259727682419,,,,0.2558987106441835,,ACTN4,P57780,1.80259727682419,,,,0.2558987106441835,,,,,
RPS18,P62269,10.1058295487448,,,,1.0045719688810513,,RPS18,P62269,10.1058295487448,,,,1.0045719688810513,,,,,,RS18,P62270,13.3890975035006,,,,1.1267513042368735,,RS18,P62270,13.3890975035006,,,,1.1267513042368735,,,,,
CSTB,P04080,9.88197342699948,,,,0.9948436817206708,,CSTB,P04080,9.88197342699948,,,,0.9948436817206708,,,,,,CYTB,Q62426,19.953224193775,,,,1.300013082299834,,CYTB,Q62426,19.953224193775,,,,1.300013082299834,,,,,
RPL36,Q9Y3U8,9.71696570071058,,,,0.9875306697445128,,RPL36,Q9Y3U8,9.71696570071058,,,,0.9875306697445128,,,,,,RL36,P47964,6.7909286004192,,,,0.8319291643340754,,RL36,P47964,6.7909286004192,,,,0.8319291643340754,,,,,
AHCY,P23526,9.41721765838633,,,,0.973922608302652,,AHCY,P23526,9.41721765838633,,,,0.973922608302652,,,,,,SAHH,P50247,3.21585056857753,,,,0.5072958601168448,,SAHH,P50247,3.21585056857753,,,,0.5072958601168448,,,,,
CYCS,P99999,9.4101631361381,,,,0.9735971524931916,,CYCS,P99999,9.4101631361381,,,,0.9735971524931916,,,,,,CYC,P62897,11.5630661030038,,,,1.0630730083972393,,CYC,P62897,11.5630661030038,,,,1.0630730083972393,,,,,
HNRNPA1,P09651,9.35316844599264,,,,0.970958755847226,,HNRNPA1,P09651,9.35316844599264,,,,0.970958755847226,,,,,,ROA1,P49312,4.33751782915669,,,,0.6372412729490059,,ROA1,P49312,4.33751782915669,,,,0.6372412729490059,,,,,
PLP2,Q04941,9.32140888013555,,,,0.9694815585584752,,PLP2,Q04941,9.32140888013555,,,,0.9694815585584752,,,,,,PLP2,Q9R1Q7,0.704747946908078,,,,-0.1519661806536518,,PLP2,Q9R1Q7,0.704747946908078,,,,-0.1519661806536518,,,,,
NME1,P15531,9.3097445959181,,,,0.9689377666843596,,NME1,P15531,9.3097445959181,,,,0.9689377666843596,,,,,,NDKA,P15532,6.03241000517909,,,,0.7804908515844439,,NDKA,P15532,6.03241000517909,,,,0.7804908515844439,,,,,
RPS19,P39019,9.09611768727566,,,,0.9588560706994416,,RPS19,P39019,9.09611768727566,,,,0.9588560706994416,,,,,,RS19,Q9CZX8,12.4867066625798,,,,1.0964479094015012,,RS19,Q9CZX8,12.4867066625798,,,,1.0964479094015012,,,,,
RPL10A,P62906,9.03738168527382,,,,0.9560426246849878,,RPL10A,P62906,9.03738168527382,,,,0.9560426246849878,,,,,,RL10A,P53026,8.5211496561651,,,,0.9304981928471608,,RL10A,P53026,8.5211496561651,,,,0.9304981928471608,,,,,
RPS13,P62277,8.83304052461249,,,,0.9461102229168352,,RPS13,P62277,8.83304052461249,,,,0.9461102229168352,,,,,,RS13,P62301,10.0567160688174,,,,1.0024561888688586,,RS13,P62301,10.0567160688174,,,,1.0024561888688586,,,,,
NME2P1,O60361,8.82451186704979,,,,0.945690691475172,,NME2P1,O60361,8.82451186704979,,,,0.945690691475172,,,,,,,,,,,,,,,,,,,,,,,,,
RPL27A,P46776,8.78476051951732,,,,0.9437299267340143,,RPL27A,P46776,8.78476051951732,,,,0.9437299267340143,,,,,,RL27A,P14115,11.480337944243,,,,1.0599546724835336,,RL27A,P14115,11.480337944243,,,,1.0599546724835336,,,,,
RPS8,P62241,8.76341011994959,,,,0.9426731367717468,,RPS8,P62241,8.76341011994959,,,,0.9426731367717468,,,,,,RS8,P62242,11.4061037763712,,,,1.0571373186168174,,RS8,P62242,11.4061037763712,,,,1.0571373186168174,,,,,
RPL13,P26373,8.50620049558209,,,,0.9297356150460916,,RPL13,P26373,8.50620049558209,,,,0.9297356150460916,,,,,,RL13,P47963,11.1738622484461,,,,1.0482033130677746,,RL13,P47963,11.1738622484461,,,,1.0482033130677746,,,,,
TUBB,P07437,8.49844072244445,,,,0.929339249507388,,TUBB,P07437,8.49844072244445,,,,0.929339249507388,,,,,,,,,,,,,,,,,,,,,,,,,
TPM4,P67936,8.40981019518989,,,,0.9247861941199246,,TPM4,P67936,8.40981019518989,,,,0.9247861941199246,,,,,,TPM4,Q6IRU2,3.81098699606025,,,,0.5810374668648169,,TPM4,Q6IRU2,3.81098699606025,,,,0.5810374668648169,,,,,
RPL6,Q02878,8.35376177276448,,,,0.9218820861734134,,RPL6,Q02878,8.35376177276448,,,,0.9218820861734134,,,,,,RL6,P47911,9.82437228722483,,,,0.9923048113728226,,RL6,P47911,9.82437228722483,,,,0.9923048113728226,,,,,
DBI,P07108,8.32104993270494,,,,0.920178128119043,,DBI,P07108,8.32104993270494,,,,0.920178128119043,,,,,,ACBP,P31786,2.50895092407612,,,,0.3994921664515644,,ACBP,P31786,2.50895092407612,,,,0.3994921664515644,,,,,
CCT8,P50990,8.25929957910442,,,,0.9169432190119318,,CCT8,P50990,8.25929957910442,,,,0.9169432190119318,,,,,,TCPQ,P42932,7.57256045410915,,,,0.8792427491268757,,TCPQ,P42932,7.57256045410915,,,,0.8792427491268757,,,,,
RPL23A,P62750,8.20725700451393,,,,0.9141980332641898,,RPL23A,P62750,8.20725700451393,,,,0.9141980332641898,,,,,,RL23A,P62751,10.1354785395481,,,,1.0058442584240772,,RL23A,P62751,10.1354785395481,,,,1.0058442584240772,,,,,
UBE2N,P61088,8.19874037799919,,,,0.913747134224553,,UBE2N,P61088,8.19874037799919,,,,0.913747134224553,,,,,,UBE2N,P61089,4.00530472968055,,,,0.6026355634625039,,UBE2N,P61089,4.00530472968055,,,,0.6026355634625039,,,,,
RPS10,P46783,8.19471621172107,,,,0.9135339182704452,,RPS10,P46783,8.19471621172107,,,,0.9135339182704452,,,,,,RS10,P63325,12.7391248342673,,,,1.105139593407203,,RS10,P63325,12.7391248342673,,,,1.105139593407203,,,,,
YWHAB,P31946,8.18530525849886,,,,0.9130348804015388,,YWHAB,P31946,8.18530525849886,,,,0.9130348804015388,,,,,,1433B,Q9CQV8,2.55735121572942,,,,0.4077903762777169,,1433B,Q9CQV8,2.55735121572942,,,,0.4077903762777169,,,,,
PRDX2,P32119,8.18484862749815,,,,0.9130106518786664,,PRDX2,P32119,8.18484862749815,,,,0.9130106518786664,,,,,,PRDX2,Q61171,13.2816693256136,,,,1.1232526633859574,,PRDX2,Q61171,13.2816693256136,,,,1.1232526633859574,,,,,
RPL4,P36578,8.18443454480746,,,,0.912988679770815,,RPL4,P36578,8.18443454480746,,,,0.912988679770815,,,,,,RL4,Q9D8E6,12.3353721664889,,,,1.091152256980535,,RL4,Q9D8E6,12.3353721664889,,,,1.091152256980535,,,,,
RPL15,P61313,8.14189335260865,,,,0.9107254094316254,,RPL15,P61313,8.14189335260865,,,,0.9107254094316254,,,,,,RL15,Q9CZM2,14.9852002856057,,,,1.175662551909763,,RL15,Q9CZM2,14.9852002856057,,,,1.175662551909763,,,,,
RPL17,P18621,8.02128365629648,,,,0.9042438745480456,,RPL17,P18621,8.02128365629648,,,,0.9042438745480456,,,,,,RL17,Q9CPR4,9.41255804859614,,,,0.9737076675734048,,RL17,Q9CPR4,9.41255804859614,,,,0.9737076675734048,,,,,
RPS11,P62280,8.00762833834641,,,,0.9035039078340192,,RPS11,P62280,8.00762833834641,,,,0.9035039078340192,,,,,,RS11,P62281,11.1516908366009,,,,1.0473407207773018,,RS11,P62281,11.1516908366009,,,,1.0473407207773018,,,,,
RPL7A,P62424,7.90488388634479,,,,0.8978954950284948,,RPL7A,P62424,7.90488388634479,,,,0.8978954950284948,,,,,,RL7A,P12970,8.70771131576768,,,,0.9399040225684908,,RL7A,P12970,8.70771131576768,,,,0.9399040225684908,,,,,
MAPRE1,Q15691,7.88843062122861,,,,0.8969906102646414,,MAPRE1,Q15691,7.88843062122861,,,,0.8969906102646414,,,,,,MARE1,Q61166,2.4862650684482,,,,0.395547428258816,,MARE1,Q61166,2.4862650684482,,,,0.395547428258816,,,,,
PARK7,Q99497,7.85922678976909,,,,0.8953798211724158,,PARK7,Q99497,7.85922678976909,,,,0.8953798211724158,,,,,,PARK7,Q99LX0,2.38323244181587,,,,0.3771664020925693,,PARK7,Q99LX0,2.38323244181587,,,,0.3771664020925693,,,,,
SOD1,P00441,7.8247100683577,,,,0.8934682544555277,,SOD1,P00441,7.8247100683577,,,,0.8934682544555277,,,,,,SODC,P08228,25.1268533345193,,,,1.4001381047875512,,SODC,P08228,25.1268533345193,,,,1.4001381047875512,,,,,
RPL22,P35268,7.80076962259609,,,,0.8921374522235467,,RPL22,P35268,7.80076962259609,,,,0.8921374522235467,,,,,,RL22,P67984,9.04401278357947,,,,0.9563611675426388,,RL22,P67984,9.04401278357947,,,,0.9563611675426388,,,,,
STMN1,P16949,7.70078992319719,,,,0.8865352760413241,,STMN1,P16949,7.70078992319719,,,,0.8865352760413241,,,,,,STMN1,P54227,4.4101950351922,,,,0.6444577960063391,,STMN1,P54227,4.4101950351922,,,,0.6444577960063391,,,,,
RPS17,P08708,7.68494657180463,,,,0.8856408524927468,,RPS17,P08708,7.68494657180463,,,,0.8856408524927468,,,,,,RS17,P63276,10.2752674656703,,,,1.0117931353999692,,RS17,P63276,10.2752674656703,,,,1.0117931353999692,,,,,
CACYBP,Q9HB71,7.67094639720509,,,,0.8848489480074528,,CACYBP,Q9HB71,7.67094639720509,,,,0.8848489480074528,,,,,,CYBP,Q9CXW3,4.11141321362298,,,,0.6139911273223004,,CYBP,Q9CXW3,4.11141321362298,,,,0.6139911273223004,,,,,
SUB1,P53999,7.4653280303962,,,,0.873048895605719,,SUB1,P53999,7.4653280303962,,,,0.873048895605719,,,,,,TCP4,P11031,2.13654198023666,,,,0.3297114305517709,,TCP4,P11031,2.13654198023666,,,,0.3297114305517709,,,,,
PTGES3,Q15185,7.45815642607377,,,,0.8726314879376282,,PTGES3,Q15185,7.45815642607377,,,,0.8726314879376282,,,,,,TEBP,Q9R0Q7,5.27594670073641,,,,0.7223003995178098,,TEBP,Q9R0Q7,5.27594670073641,,,,0.7223003995178098,,,,,
TBCA,O75347,7.45738166430391,,,,0.8725863705895711,,TBCA,O75347,7.45738166430391,,,,0.8725863705895711,,,,,,TBCA,P48428,3.11709984855433,,,,0.4937507140450914,,TBCA,P48428,3.11709984855433,,,,0.4937507140450914,,,,,
VCP,P55072,7.45180055004337,,,,0.8722612223413847,,VCP,P55072,7.45180055004337,,,,0.8722612223413847,,,,,,TERA,Q01853,9.38695103335406,,,,0.9725245523923716,,TERA,Q01853,9.38695103335406,,,,0.9725245523923716,,,,,
RPS4X,P62701,7.41064705547837,,,,0.8698561297546552,,RPS4X,P62701,7.41064705547837,,,,0.8698561297546552,,,,,,RS4X,P62702,14.4815823541954,,,,1.1608160183631768,,RS4X,P62702,14.4815823541954,,,,1.1608160183631768,,,,,
RAB11B,Q15907,7.28410658962787,,,,0.8623762922778132,,RAB11B,Q15907,7.28410658962787,,,,0.8623762922778132,,,,,,RB11B,P46638,3.67571189864524,,,,0.5653414641580502,,RB11B,P46638,3.67571189864524,,,,0.5653414641580502,,,,,
SHMT2,P34897,7.27343029786156,,,,0.8617392812960221,,SHMT2,P34897,7.27343029786156,,,,0.8617392812960221,,,,,,GLYM,Q9CZN7,6.48646491071845,,,,0.8120080730640041,,GLYM,Q9CZN7,6.48646491071845,,,,0.8120080730640041,,,,,
HSP90B1,P14625,7.2540036285299,,,,0.8605777684831968,,HSP90B1,P14625,7.2540036285299,,,,0.8605777684831968,,,,,,ENPL,P08113,29.7374830503585,,,,1.4733042075081095,,ENPL,P08113,29.7374830503585,,,,1.4733042075081095,,,,,
EEF2,P13639,7.25172865863566,,,,0.8604415455252508,,EEF2,P13639,7.25172865863566,,,,0.8604415455252508,,,,,,EF2,P58252,12.8061746951113,,,,1.1074194219458535,,EF2,P58252,12.8061746951113,,,,1.1074194219458535,,,,,
HSPA5,P11021,7.0767120853739,,,,0.8498315267799155,,HSPA5,P11021,7.0767120853739,,,,0.8498315267799155,,,,,,BIP,P20029,28.16583219357,,,,1.4497225875165505,,BIP,P20029,28.16583219357,,,,1.4497225875165505,,,,,
RPS2,P15880,7.07066085359601,,,,0.8494600066762951,,RPS2,P15880,7.07066085359601,,,,0.8494600066762951,,,,,,RS2,P25444,9.30063049658202,,,,0.9685123906942524,,RS2,P25444,9.30063049658202,,,,0.9685123906942524,,,,,
CAVIN1,Q6NZI2,7.065570729834,4.53243216216751,29.347278796401824,0.0026849389623606,0.8491472482520236,-2.571065582817782,CAVIN1,Q6NZI2,7.065570729834,4.72102648162556,19.00962362935136,0.0546491078153952,0.8491472482520236,-1.2624169238151666,-0.18859431945805039,-0.0519641688530346,1.2842960146959632,-1.3086486590026154,CAVN1,O54724,,,,,,,CAVN1,O54724,,,,,,,,,,
CALM3,P0DP25,7.02701769133474,,,,0.8467710469254903,,CALM3,P0DP25,7.02701769133474,,,,0.8467710469254903,,,,,,CALM3,P0DP28,,,,,,,CALM3,P0DP28,,,,,,,,,,
